family,model_ref,dataset,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,rsa_lo,rsa_hi
pico-decoder-tiny,pico-lm/pico-decoder-tiny@50fc297ab0c87309ed3b0c670e2d57d37acab44a,ds003604,16000,,Phon,ses-5,72,0.0070474423104343,-0.0056720687225348,0.0050727500467033,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@fd11f6e99d18679b34412651c839856af185d241,ds003604,20000,,Phon,ses-5,72,-0.0017683779140018,-0.0097818589590887,-0.0013162689990781,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@e1dc0e8bf248742bffbb7184e2971541821cff1b,ds003604,24000,,Phon,ses-5,72,-0.0134250058489307,-0.0186739898644292,-0.0091385451215665,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@4e773530a79a36816566462c2b3d9ff7172b65f8,ds003604,30000,,Phon,ses-5,72,-0.0275179839732918,-0.0246441928726774,-0.0185135164104872,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@de9cd9bd9035dd4f914f6f69c10b9352e8b5c974,ds003604,37000,,Phon,ses-5,72,-0.0381965238661617,-0.0312028297894957,-0.025608138940186,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@5373188422135e88150055fef33a4e3aac2bd5a8,ds003604,45000,,Phon,ses-5,72,-0.0460880475636456,-0.0278912378462931,-0.0307831769919363,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@6a777ce3230ad361b38533d232052d21852db2f0,ds003604,56000,,Phon,ses-5,72,-0.0285604574134258,-0.0154140480811892,-0.0190457815385463,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@807a5f576926680d3e81601211eeb7f086c9bbd6,ds003604,68000,,Phon,ses-5,72,-0.0111832749622382,-0.0183903020913284,-0.0075294996769046,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@fcd2b3ed5faa6b2389382af2bc876f1835ecff6a,ds003604,84000,,Phon,ses-5,72,-0.0083522684978317,-0.0123564221957409,-0.005646052877386,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@3d9aaed7161ee69ed04d611c1ee9c81176178c6a,ds003604,103000,,Phon,ses-5,72,0.0006921106914459,-0.0045358672813939,0.0006125030242336,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@6ce1a7d66569cb86b4589f3fc6298e885b8ab8e5,ds003604,126000,,Phon,ses-5,72,-0.0054378741901373,0.0016223343545391,-0.0035488425224099,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@103adb71c10fcc35cebf2b93843f0dd76be7f44e,ds003604,0,,Phon,ses-7,72,-0.0074871761251476,0.0030569937509576,-0.0048118237583798,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@fa2c5d27a1fbae4ac24e49c80d0ff1a9cecfabd0,ds003604,1000,,Phon,ses-7,72,-0.0183251438241598,-0.0170881286283065,-0.0122751731086672,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@c0dda9ee77ced01962ae332bbf283bcf238765a8,ds003604,2000,,Phon,ses-7,72,-0.0529311684946917,-0.0441758676985739,-0.0353401994922349,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@88ef3234093953618e0d8f3c898c9811ec24ed35,ds003604,3000,,Phon,ses-7,72,0.0564697129656684,0.0447305117203425,0.0376621984571048,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@84bc530a1fc367c8efc0b3957b86d1c509296091,ds003604,4000,,Phon,ses-7,72,0.0770214966751415,0.0501984713802559,0.0513136658612251,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@d31ea8a1afbffb6e7b934a4645ce44652a0d146f,ds003604,5000,,Phon,ses-7,72,0.0646010585453566,0.0427874090892366,0.043062025118749,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@61eace927bb768764dca51562258d78a2fe54f76,ds003604,7000,,Phon,ses-7,72,-0.0326024362531758,-0.0111918600624761,-0.0220635839389456,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@5db2932311894754cd4e80f811378100794ae014,ds003604,8000,,Phon,ses-7,72,-0.0493312489211056,-0.0255294005461748,-0.0332687142642766,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@a5175df52f960d869efda7045c5982e933d3b705,ds003604,10000,,Phon,ses-7,72,-0.0536957433002843,-0.0157059903343406,-0.0359919027100196,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@46c9adae32a035be4680d5185fd1e87408bbc608,ds003604,13000,,Phon,ses-7,72,-0.0142530993979477,-0.0121293263762698,-0.0094539841790468,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@50fc297ab0c87309ed3b0c670e2d57d37acab44a,ds003604,16000,,Phon,ses-7,72,0.0093475624373204,-0.004464858167704,0.0065403072927672,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@fd11f6e99d18679b34412651c839856af185d241,ds003604,20000,,Phon,ses-7,72,-0.0154843260529995,-0.0095167657070642,-0.0105528146045221,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@e1dc0e8bf248742bffbb7184e2971541821cff1b,ds003604,24000,,Phon,ses-7,72,-0.0291037622078431,-0.022536341624761,-0.0191884947431927,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@4e773530a79a36816566462c2b3d9ff7172b65f8,ds003604,30000,,Phon,ses-7,72,-0.0560729647904552,-0.0314978840863487,-0.0379813125327306,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@de9cd9bd9035dd4f914f6f69c10b9352e8b5c974,ds003604,37000,,Phon,ses-7,72,-0.0672688443319407,-0.0344976720261297,-0.0456688379898875,,
