dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,n_stim_ceil,ceiling_lower,ceiling_upper,ceiling_n,n_subjects,frac_of_ceiling,params,cell
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-100,100,52428800.0,Orth,ses-11,96,-0.014229208861722,0.0037691624683697,-0.0095575360863224,96,0.5225246741467346,0.5898112775795412,18,18,-0.02723164965359353,,ds006239/Orth/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-300,300,157286400.0,Orth,ses-11,96,-0.027907372765102,-0.0078514846748744,-0.0184152803592662,96,0.5225246741467346,0.5898112775795412,18,18,-0.05340871760874031,,ds006239/Orth/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-640,640,335544320.0,Orth,ses-11,96,-0.0359611385569589,-0.0086060523773739,-0.0239129849189765,96,0.5225246741467346,0.5898112775795412,18,18,-0.06882189557016086,,ds006239/Orth/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1100,1100,576716800.0,Orth,ses-11,96,-0.0246621482434393,-0.0167404885587344,-0.0168887067416292,96,0.5225246741467346,0.5898112775795412,18,18,-0.04719805487408181,,ds006239/Orth/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1850,1850,969932800.0,Orth,ses-11,96,-0.013186429580919,-0.0101890113183502,-0.008775393187949,96,0.5225246741467346,0.5898112775795412,18,18,-0.025235994075211852,,ds006239/Orth/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-4000,4000,2097152000.0,Orth,ses-11,96,-0.0370042901689424,-0.0195024994788702,-0.0245036807856447,96,0.5225246741467346,0.5898112775795412,18,18,-0.0708182637104538,,ds006239/Orth/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-10,10,5242880.0,Orth,ses-11+,96,-0.0386311344381053,-0.0046426722527574,-0.0256856497462124,96,0.5621949434762923,0.61484988977185,22,22,-0.06871483795146295,,ds006239/Orth/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-20,20,10485760.0,Orth,ses-11+,96,-0.039300474910066,-0.0113748798808614,-0.0261397351681462,96,0.5621949434762923,0.61484988977185,22,22,-0.06990542224918338,,ds006239/Orth/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-30,30,15728640.0,Orth,ses-11+,96,-0.0411082479605483,-0.0168453807161618,-0.027714603464133,96,0.5621949434762923,0.61484988977185,22,22,-0.07312098487823171,,ds006239/Orth/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-50,50,26214400.0,Orth,ses-11+,96,0.0169896203457409,0.0035918632933986,0.0114748925395304,96,0.5621949434762923,0.61484988977185,22,22,0.030220158581802242,,ds006239/Orth/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-70,70,36700160.0,Orth,ses-11+,96,0.0026440733035199,0.0023263815498982,0.0017586189646082,96,0.5621949434762923,0.61484988977185,22,22,0.004703125373505606,,ds006239/Orth/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-100,100,52428800.0,Orth,ses-11+,96,0.0023360469577301,0.0028905482226564,0.0016304745192659,96,0.5621949434762923,0.61484988977185,22,22,0.004155225842632665,,ds006239/Orth/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-300,300,157286400.0,Orth,ses-11+,96,-0.0073521524833827,-0.0084208795345686,-0.0049052770113482,96,0.5621949434762923,0.61484988977185,22,22,-0.013077585575425474,,ds006239/Orth/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-640,640,335544320.0,Orth,ses-11+,96,-0.0178096428161681,-0.0067974336036295,-0.0119110839172948,96,0.5621949434762923,0.61484988977185,22,22,-0.03167876734366098,,ds006239/Orth/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1100,1100,576716800.0,Orth,ses-11+,96,-0.0136071402752862,-0.0196897361890053,-0.0091771433409142,96,0.5621949434762923,0.61484988977185,22,22,-0.024203597761209696,,ds006239/Orth/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1850,1850,969932800.0,Orth,ses-11+,96,-0.0083096461560117,-0.0122939418791455,-0.0053076043915447,96,0.5621949434762923,0.61484988977185,22,22,-0.014780720197569899,,ds006239/Orth/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-4000,4000,2097152000.0,Orth,ses-11+,96,-0.0262251675826321,-0.0183912270248172,-0.0172361975348549,96,0.5621949434762923,0.61484988977185,22,22,-0.046647818318092026,,ds006239/Orth/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-10,10,5242880.0,Phon,ses-11,96,-0.0413855066141925,-0.0054856305390482,-0.0275321996590511,96,0.5225246741467346,0.5898112775795412,18,18,-0.07920297100184531,,ds006239/Phon/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-20,20,10485760.0,Phon,ses-11,96,-0.0456417767136693,-0.0115238747768221,-0.0301320311086995,96,0.5225246741467346,0.5898112775795412,18,18,-0.0873485578230364,,ds006239/Phon/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-30,30,15728640.0,Phon,ses-11,96,-0.0466915777656788,-0.0167484568955807,-0.0309638155489623,96,0.5225246741467346,0.5898112775795412,18,18,-0.0893576515633919,,ds006239/Phon/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-50,50,26214400.0,Phon,ses-11,96,-0.0097379124878007,-0.0052360304646314,-0.0066244521151529,96,0.5225246741467346,0.5898112775795412,18,18,-0.01863627302136954,,ds006239/Phon/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-70,70,36700160.0,Phon,ses-11,96,-0.0079132108977636,0.0006366546449286,-0.0054380577458122,96,0.5225246741467346,0.5898112775795412,18,18,-0.015144186082093844,,ds006239/Phon/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-100,100,52428800.0,Phon,ses-11,96,-0.014229208861722,0.0037691624683697,-0.0095575360863224,96,0.5225246741467346,0.5898112775795412,18,18,-0.02723164965359353,,ds006239/Phon/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-300,300,157286400.0,Phon,ses-11,96,-0.027907372765102,-0.0078514846748744,-0.0184152803592662,96,0.5225246741467346,0.5898112775795412,18,18,-0.05340871760874031,,ds006239/Phon/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-640,640,335544320.0,Phon,ses-11,96,-0.0359611385569589,-0.0086060523773739,-0.0239129849189765,96,0.5225246741467346,0.5898112775795412,18,18,-0.06882189557016086,,ds006239/Phon/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1100,1100,576716800.0,Phon,ses-11,96,-0.0246621482434393,-0.0167404885587344,-0.0168887067416292,96,0.5225246741467346,0.5898112775795412,18,18,-0.04719805487408181,,ds006239/Phon/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1850,1850,969932800.0,Phon,ses-11,96,-0.013186429580919,-0.0101890113183502,-0.008775393187949,96,0.5225246741467346,0.5898112775795412,18,18,-0.025235994075211852,,ds006239/Phon/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-4000,4000,2097152000.0,Phon,ses-11,96,-0.0370042901689424,-0.0195024994788702,-0.0245036807856447,96,0.5225246741467346,0.5898112775795412,18,18,-0.0708182637104538,,ds006239/Phon/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-10,10,5242880.0,Phon,ses-11+,96,-0.0386311344381053,-0.0046426722527574,-0.0256856497462124,96,0.5621949434762923,0.61484988977185,22,22,-0.06871483795146295,,ds006239/Phon/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-20,20,10485760.0,Phon,ses-11+,96,-0.039300474910066,-0.0113748798808614,-0.0261397351681462,96,0.5621949434762923,0.61484988977185,22,22,-0.06990542224918338,,ds006239/Phon/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-30,30,15728640.0,Phon,ses-11+,96,-0.0411082479605483,-0.0168453807161618,-0.027714603464133,96,0.5621949434762923,0.61484988977185,22,22,-0.07312098487823171,,ds006239/Phon/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-50,50,26214400.0,Phon,ses-11+,96,0.0169896203457409,0.0035918632933986,0.0114748925395304,96,0.5621949434762923,0.61484988977185,22,22,0.030220158581802242,,ds006239/Phon/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-70,70,36700160.0,Phon,ses-11+,96,0.0026440733035199,0.0023263815498982,0.0017586189646082,96,0.5621949434762923,0.61484988977185,22,22,0.004703125373505606,,ds006239/Phon/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-100,100,52428800.0,Phon,ses-11+,96,0.0023360469577301,0.0028905482226564,0.0016304745192659,96,0.5621949434762923,0.61484988977185,22,22,0.004155225842632665,,ds006239/Phon/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-300,300,157286400.0,Phon,ses-11+,96,-0.0073521524833827,-0.0084208795345686,-0.0049052770113482,96,0.5621949434762923,0.61484988977185,22,22,-0.013077585575425474,,ds006239/Phon/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-640,640,335544320.0,Phon,ses-11+,96,-0.0178096428161681,-0.0067974336036295,-0.0119110839172948,96,0.5621949434762923,0.61484988977185,22,22,-0.03167876734366098,,ds006239/Phon/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1100,1100,576716800.0,Phon,ses-11+,96,-0.0136071402752862,-0.0196897361890053,-0.0091771433409142,96,0.5621949434762923,0.61484988977185,22,22,-0.024203597761209696,,ds006239/Phon/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1850,1850,969932800.0,Phon,ses-11+,96,-0.0083096461560117,-0.0122939418791455,-0.0053076043915447,96,0.5621949434762923,0.61484988977185,22,22,-0.014780720197569899,,ds006239/Phon/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-4000,4000,2097152000.0,Phon,ses-11+,96,-0.0262251675826321,-0.0183912270248172,-0.0172361975348549,96,0.5621949434762923,0.61484988977185,22,22,-0.046647818318092026,,ds006239/Phon/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-10,10,5242880.0,Sem,ses-11,48,-0.0116415669769979,-0.0049671693971893,-0.0077309369631293,48,0.2893434414975141,0.3948306006051909,18,18,-0.04023442493372679,,ds006239/Sem/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-20,20,10485760.0,Sem,ses-11,48,-0.0065795791682622,-0.0046669048776723,-0.0052231808542103,48,0.2893434414975141,0.3948306006051909,18,18,-0.0227396865614413,,ds006239/Sem/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-30,30,15728640.0,Sem,ses-11,48,-0.007150295857157,-0.0106133457244137,-0.0050501236572334,48,0.2893434414975141,0.3948306006051909,18,18,-0.024712140769979855,,ds006239/Sem/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-50,50,26214400.0,Sem,ses-11,48,0.03195206628621,-0.010671677945871,0.0214748248975816,48,0.2893434414975141,0.3948306006051909,18,18,0.11042955085085111,,ds006239/Sem/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-70,70,36700160.0,Sem,ses-11,48,0.0153688502831201,-0.0009045240154191,0.0104274827414777,48,0.2893434414975141,0.3948306006051909,18,18,0.05311629046636656,,ds006239/Sem/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-100,100,52428800.0,Sem,ses-11,48,0.0003561335681727,-0.0128661493380133,0.00012900627411,48,0.2893434414975141,0.3948306006051909,18,18,0.0012308333872352855,,ds006239/Sem/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-300,300,157286400.0,Sem,ses-11,48,0.0155003592605538,-0.0207738524621085,0.0101128332924289,48,0.2893434414975141,0.3948306006051909,18,18,0.05357079870319774,,ds006239/Sem/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-640,640,335544320.0,Sem,ses-11,48,0.0206238667498768,-0.0021321046920606,0.0131680794426928,48,0.2893434414975141,0.3948306006051909,18,18,0.07127815527159266,,ds006239/Sem/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1100,1100,576716800.0,Sem,ses-11,48,0.0042114727900158,-0.0074301189694194,0.002101858319646,48,0.2893434414975141,0.3948306006051909,18,18,0.014555273028547228,,ds006239/Sem/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1850,1850,969932800.0,Sem,ses-11,48,-0.0190645627392969,-0.017454814875087,-0.0125702454895001,48,0.2893434414975141,0.3948306006051909,18,18,-0.06588904397012467,,ds006239/Sem/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-4000,4000,2097152000.0,Sem,ses-11,48,-0.0109083640863455,-0.0202361298289352,-0.0084798026518655,48,0.2893434414975141,0.3948306006051909,18,18,-0.03770040208925634,,ds006239/Sem/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-10,10,5242880.0,Sem,ses-11+,48,-0.009894267584792,0.0001919840832052,-0.006085320344604,48,0.3566334720137542,0.4385611387667599,22,22,-0.027743519218550547,,ds006239/Sem/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-20,20,10485760.0,Sem,ses-11+,48,-0.0084250190892441,0.002350015424208,-0.0054465819630349,48,0.3566334720137542,0.4385611387667599,22,22,-0.023623747489745366,,ds006239/Sem/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-30,30,15728640.0,Sem,ses-11+,48,-0.0089987875154879,-0.0063678078245504,-0.0059342886090606,48,0.3566334720137542,0.4385611387667599,22,22,-0.02523259374583002,,ds006239/Sem/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-50,50,26214400.0,Sem,ses-11+,48,0.0124778266198818,-0.0245860314667227,0.0085018281132989,48,0.3566334720137542,0.4385611387667599,22,22,0.03498781690183183,,ds006239/Sem/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-70,70,36700160.0,Sem,ses-11+,48,0.0165617618714798,0.0088858840627995,0.0109781192773131,48,0.3566334720137542,0.4385611387667599,22,22,0.04643916842118808,,ds006239/Sem/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-100,100,52428800.0,Sem,ses-11+,48,-0.0013268285119757,-0.0106205489212452,-0.0007299867217932,48,0.3566334720137542,0.4385611387667599,22,22,-0.0037204261969121296,,ds006239/Sem/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-300,300,157286400.0,Sem,ses-11+,48,-0.0133149307161143,-0.0169991006780246,-0.0093041842083734,48,0.3566334720137542,0.4385611387667599,22,22,-0.03733505618788577,,ds006239/Sem/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-640,640,335544320.0,Sem,ses-11+,48,0.017379836504133,0.0126413708920702,0.0110756606065182,48,0.3566334720137542,0.4385611387667599,22,22,0.0487330491050002,,ds006239/Sem/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1100,1100,576716800.0,Sem,ses-11+,48,0.0139101365521197,0.0005267737231043,0.0085553185196372,48,0.3566334720137542,0.4385611387667599,22,22,0.03900401292558212,,ds006239/Sem/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1850,1850,969932800.0,Sem,ses-11+,48,0.0096102386272994,0.0010865338414872,0.0064440207165197,48,0.3566334720137542,0.4385611387667599,22,22,0.026947102225247,,ds006239/Sem/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-4000,4000,2097152000.0,Sem,ses-11+,48,0.0017667301801489,-0.0067808208532372,0.0014662664325674,48,0.3566334720137542,0.4385611387667599,22,22,0.00495391015928186,,ds006239/Sem/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-10,10,5242880.0,SemLocal,ses-11,48,0.0058539763577476,0.0103132566712899,0.0045781494836602,48,0.2305687870433188,0.3642057791120847,15,15,0.025389283748314846,,ds006239/SemLocal/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-20,20,10485760.0,SemLocal,ses-11,48,0.0068808483515459,0.0043586271915631,0.0047134487467512,48,0.2305687870433188,0.3642057791120847,15,15,0.02984293077906135,,ds006239/SemLocal/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-30,30,15728640.0,SemLocal,ses-11,48,0.0110936505285165,-0.0020327245563363,0.0081211022799499,48,0.2305687870433188,0.3642057791120847,15,15,0.048114277178516136,,ds006239/SemLocal/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-50,50,26214400.0,SemLocal,ses-11,48,-0.0128268701242956,-0.0171990536044991,-0.0085647580031087,48,0.2305687870433188,0.3642057791120847,15,15,-0.05563142474217776,,ds006239/SemLocal/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-70,70,36700160.0,SemLocal,ses-11,48,-0.0052788952663975,0.0046510666810737,-0.0035429527962896,48,0.2305687870433188,0.3642057791120847,15,15,-0.02289509926339558,,ds006239/SemLocal/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-100,100,52428800.0,SemLocal,ses-11,48,0.0092726328672513,0.0176951587014884,0.0062489380581094,48,0.2305687870433188,0.3642057791120847,15,15,0.04021634058173354,,ds006239/SemLocal/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-300,300,157286400.0,SemLocal,ses-11,48,0.0174157633956094,0.0261873976353549,0.0114249214949624,48,0.2305687870433188,0.3642057791120847,15,15,0.07553391601239313,,ds006239/SemLocal/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-640,640,335544320.0,SemLocal,ses-11,48,-0.0060127753919137,-0.0024399929732394,-0.0035932967081374,48,0.2305687870433188,0.3642057791120847,15,15,-0.02607801111771487,,ds006239/SemLocal/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1100,1100,576716800.0,SemLocal,ses-11,48,-0.0306864230178518,-0.0172319128777171,-0.0196530045875889,48,0.2305687870433188,0.3642057791120847,15,15,-0.1330901004049889,,ds006239/SemLocal/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1850,1850,969932800.0,SemLocal,ses-11,48,-0.000501780868503,-0.0024133218316341,-0.0007645981611886,48,0.2305687870433188,0.3642057791120847,15,15,-0.0021762740522581077,,ds006239/SemLocal/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-4000,4000,2097152000.0,SemLocal,ses-11,48,0.0083124894098443,0.0036891711771003,0.0056511041049167,48,0.2305687870433188,0.3642057791120847,15,15,0.03605210191907965,,ds006239/SemLocal/ses-11
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-10,10,5242880.0,SemLocal,ses-11+,48,-0.0174819317500763,-0.0032294709636194,-0.0113619916051527,48,0.30557093733368557,0.38962999022754097,23,23,-0.057210714810178136,,ds006239/SemLocal/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-20,20,10485760.0,SemLocal,ses-11+,48,-0.0244239569843156,-0.007343478147463,-0.0161352237472232,48,0.30557093733368557,0.38962999022754097,23,23,-0.07992892647917126,,ds006239/SemLocal/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-30,30,15728640.0,SemLocal,ses-11+,48,-0.0179768901043963,-0.0141960938925539,-0.0113242336712668,48,0.30557093733368557,0.38962999022754097,23,23,-0.05883049697480036,,ds006239/SemLocal/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-50,50,26214400.0,SemLocal,ses-11+,48,-0.0116352712010422,-4.876267428197134e-05,-0.0073061602069134,48,0.30557093733368557,0.38962999022754097,23,23,-0.038077152567478637,,ds006239/SemLocal/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-70,70,36700160.0,SemLocal,ses-11+,48,-0.0125527405011079,-0.0026869755647601,-0.0083759683336794,48,0.30557093733368557,0.38962999022754097,23,23,-0.04107962822197394,,ds006239/SemLocal/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-100,100,52428800.0,SemLocal,ses-11+,48,-0.01037901725061,-0.003951594427168,-0.0065384155512343,48,0.30557093733368557,0.38962999022754097,23,23,-0.033965982960205546,,ds006239/SemLocal/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-300,300,157286400.0,SemLocal,ses-11+,48,0.0064938880556856,0.0058245668034669,0.0042194491117446,48,0.30557093733368557,0.38962999022754097,23,23,0.021251654729828675,,ds006239/SemLocal/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-640,640,335544320.0,SemLocal,ses-11+,48,-0.0153766928300609,-0.0151031124165137,-0.0104904126312874,48,0.30557093733368557,0.38962999022754097,23,23,-0.050321188802289286,,ds006239/SemLocal/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1100,1100,576716800.0,SemLocal,ses-11+,48,-0.0343452219934914,-0.0127917533149202,-0.0228750149458488,48,0.30557093733368557,0.38962999022754097,23,23,-0.11239688660569896,,ds006239/SemLocal/ses-11+
ds006239,parc-rwkv-seed0,jmichaelov/parc-rwkv-seed0@checkpoint-1850,1850,969932800.0,SemLocal,ses-11+,48,-0.0067489464106727,0.0023948428720969,-0.0044963406269075,48,0.30557093733368557,0.38962999022754097,23,23,-0.02208634914551054,,ds006239/SemLocal/ses-11+
